accepted_count,coverage,accepted_accuracy,risk,confidence
189,0.2767203513909224,0.6825396825396826,0.31746031746031744,0.9198579788208008
190,0.2781844802342606,0.6789473684210526,0.32105263157894737,0.9193680286407472
191,0.2796486090775988,0.675392670157068,0.32460732984293195,0.919254183769226
192,0.28111273792093705,0.671875,0.328125,0.9191131591796876
193,0.28257686676427524,0.6683937823834197,0.33160621761658027,0.9182780981063844
194,0.2840409956076135,0.6649484536082474,0.3350515463917526,0.9179450869560242
195,0.28550512445095166,0.6615384615384615,0.3384615384615385,0.917461395263672
196,0.2869692532942899,0.6581632653061225,0.34183673469387754,0.9169571995735168
197,0.2884333821376281,0.6598984771573604,0.3401015228426396,0.9162760376930236
198,0.28989751098096633,0.6565656565656566,0.3434343434343434,0.9160650968551636
199,0.2913616398243045,0.6532663316582915,0.3467336683417085,0.9158892035484314
200,0.29282576866764276,0.655,0.345,0.9158855080604552
201,0.29428989751098095,0.6567164179104478,0.34328358208955223,0.9152467250823976
202,0.2957540263543192,0.6534653465346535,0.3465346534653465,0.915113627910614
203,0.2972181551976574,0.6551724137931034,0.3448275862068966,0.9144287109375
204,0.2986822840409956,0.6519607843137255,0.3480392156862745,0.912714183330536
205,0.3001464128843338,0.6487804878048781,0.35121951219512193,0.912600576877594
206,0.30161054172767204,0.6504854368932039,0.3495145631067961,0.9122400283813475
207,0.30307467057101023,0.6473429951690821,0.3526570048309179,0.9120413661003112
208,0.30453879941434847,0.6442307692307693,0.3557692307692307,0.9119510054588318
209,0.30600292825768666,0.6411483253588517,0.3588516746411483,0.9119025468826294
210,0.3074670571010249,0.638095238095238,0.36190476190476195,0.9117863774299622
211,0.3089311859443631,0.6398104265402843,0.3601895734597157,0.9116427898406982
212,0.3103953147877013,0.6367924528301887,0.3632075471698113,0.9108601212501526
213,0.3118594436310395,0.6384976525821596,0.3615023474178404,0.9098774790763856
214,0.31332357247437775,0.6355140186915887,0.36448598130841126,0.909254252910614
215,0.31478770131771594,0.6325581395348837,0.3674418604651163,0.9085955023765564
216,0.3162518301610542,0.6296296296296297,0.37037037037037035,0.9082658290863036
217,0.31771595900439237,0.631336405529954,0.36866359447004604,0.9078145623207092
218,0.3191800878477306,0.6284403669724771,0.37155963302752293,0.907584547996521
219,0.3206442166910688,0.6255707762557078,0.3744292237442922,0.9072869420051576
220,0.32210834553440704,0.6272727272727273,0.3727272727272727,0.906926155090332
221,0.3235724743777452,0.6244343891402715,0.3755656108597285,0.9061437845230104
222,0.32503660322108346,0.6216216216216216,0.3783783783783784,0.9060187339782716
223,0.32650073206442165,0.6233183856502242,0.37668161434977576,0.9059675335884094
224,0.3279648609077599,0.625,0.375,0.9058769345283508
225,0.3294289897510981,0.6222222222222222,0.37777777777777777,0.9056479930877686
226,0.3308931185944363,0.6194690265486725,0.38053097345132747,0.9055774807929992
227,0.3323572474377745,0.6167400881057269,0.3832599118942731,0.9040884375572203
228,0.33382137628111275,0.618421052631579,0.381578947368421,0.9040607810020448
229,0.33528550512445093,0.6157205240174672,0.38427947598253276,0.9033733010292052
230,0.3367496339677892,0.6173913043478261,0.3826086956521739,0.9027624726295472
231,0.33821376281112736,0.6147186147186147,0.38528138528138534,0.9022116661071776
232,0.3396778916544656,0.6120689655172413,0.3879310344827587,0.901195228099823
233,0.3411420204978038,0.6094420600858369,0.3905579399141631,0.8991778492927551
234,0.34260614934114203,0.6068376068376068,0.3931623931623932,0.8984057903289795
235,0.3440702781844802,0.6042553191489362,0.39574468085106385,0.8976665735244751
236,0.34553440702781846,0.6016949152542372,0.39830508474576276,0.897524893283844
237,0.34699853587115664,0.5991561181434599,0.4008438818565401,0.8974238038063049
238,0.3484626647144949,0.6008403361344538,0.39915966386554624,0.8969539999961853
239,0.34992679355783307,0.5983263598326359,0.40167364016736407,0.8965287804603577
240,0.3513909224011713,0.5958333333333333,0.4041666666666667,0.8961220383644104
241,0.3528550512445095,0.5933609958506224,0.4066390041493776,0.8961154818534851
242,0.35431918008784774,0.5909090909090909,0.40909090909090906,0.8958434462547302
243,0.3557833089311859,0.588477366255144,0.411522633744856,0.8940691351890564
244,0.35724743777452417,0.5901639344262295,0.4098360655737705,0.8938166499137878
245,0.35871156661786235,0.5877551020408164,0.4122448979591836,0.8933570981025696
246,0.3601756954612006,0.5853658536585366,0.41463414634146345,0.8926069736480713
247,0.3616398243045388,0.5870445344129555,0.41295546558704455,0.8922832012176514
248,0.363103953147877,0.5887096774193549,0.41129032258064513,0.8915776610374451
249,0.3645680819912152,0.5903614457831325,0.40963855421686746,0.8914154171943665
